Year;Scenario;Technology;Node_Type;Value;Country;Climate_Year;Unit_Name
2030;National Trends;PS Open;Market;0,193103268;Slovakia;CY2009;TWh
2030;National Trends;PS Open;Market;12,48199888;Spain;CY1995;TWh
2030;National Trends;PS Open;Market;12,48199888;Spain;CY2008;TWh
2030;National Trends;PS Open;Market;12,48199888;Spain;CY2009;TWh
2030;National Trends;PS Open;Market;6,013805152;Switzerland;CY1995;TWh
2030;National Trends;PS Open;Market;6,013805152;Switzerland;CY2008;TWh
2030;National Trends;PS Open;Market;6,013805152;Switzerland;CY2009;TWh
2040;National Trends;Battery Storage charge (load);Market;0,14413908;Austria;CY1995;TWh
2040;National Trends;Battery Storage charge (load);Market;0,14413908;Austria;CY2008;TWh
2040;National Trends;Battery Storage charge (load);Market;0,14413908;Austria;CY2009;TWh
2040;National Trends;Battery Storage charge (load);Market;2,45316297;Belgium;CY1995;TWh
2040;National Trends;Battery Storage charge (load);Market;2,45316297;Belgium;CY2008;TWh
2040;National Trends;Battery Storage charge (load);Market;2,45316297;Belgium;CY2009;TWh
2040;National Trends;Battery Storage charge (load);Market;1,815985661;Bulgaria;CY1995;TWh
2040;National Trends;Battery Storage charge (load);Market;1,815985661;Bulgaria;CY2008;TWh
2040;National Trends;Battery Storage charge (load);Market;1,815985661;Bulgaria;CY2009;TWh
2040;National Trends;Battery Storage charge (load);Market;0,18116563;Croatia;CY1995;TWh
2040;National Trends;Battery Storage charge (load);Market;0,18116563;Croatia;CY2008;TWh
2040;National Trends;Battery Storage charge (load);Market;0,18116563;Croatia;CY2009;TWh
2040;National Trends;Battery Storage charge (load);Market;1,082548815;Cyprus;CY1995;TWh
2040;National Trends;Battery Storage charge (load);Market;1,082548815;Cyprus;CY2008;TWh
2040;National Trends;Battery Storage charge (load);Market;1,082548815;Cyprus;CY2009;TWh
2040;National Trends;Battery Storage charge (load);Market;1,373165379;Czech Republic;CY1995;TWh
2040;National Trends;Battery Storage charge (load);Market;1,373165379;Czech Republic;CY2008;TWh
2040;National Trends;Battery Storage charge (load);Market;1,373165379;Czech Republic;CY2009;TWh
2040;National Trends;Battery Storage charge (load);Market;0,466995435;Denmark;CY1995;TWh
2040;National Trends;Battery Storage charge (load);Market;0,466995435;Denmark;CY2008;TWh
2040;National Trends;Battery Storage charge (load);Market;0,466995435;Denmark;CY2009;TWh
2040;National Trends;Battery Storage charge (load);Market;2,206597436;Finland;CY1995;TWh
2040;National Trends;Battery Storage charge (load);Market;2,206597436;Finland;CY2008;TWh
2040;National Trends;Battery Storage charge (load);Market;2,206597436;Finland;CY2009;TWh
2040;National Trends;Battery Storage charge (load);Market;8,158396821;France;CY1995;TWh
2040;National Trends;Battery Storage charge (load);Market;8,158396821;France;CY2008;TWh
2040;National Trends;Battery Storage charge (load);Market;8,158396821;France;CY2009;TWh
2040;National Trends;Battery Storage charge (load);Market;63,06734154;Germany;CY1995;TWh
2040;National Trends;Battery Storage charge (load);Market;63,06734154;Germany;CY2008;TWh
2040;National Trends;Battery Storage charge (load);Market;63,06734154;Germany;CY2009;TWh
2040;National Trends;Battery Storage charge (load);Market;7,107006174;Greece;CY1995;TWh
2040;National Trends;Battery Storage charge (load);Market;7,107006174;Greece;CY2008;TWh
2040;National Trends;Battery Storage charge (load);Market;7,107006174;Greece;CY2009;TWh
2040;National Trends;Battery Storage charge (load);Market;0,586493515;Hungary;CY1995;TWh
2040;National Trends;Battery Storage charge (load);Market;0,586493515;Hungary;CY2008;TWh
2040;National Trends;Battery Storage charge (load);Market;0,586493515;Hungary;CY2009;TWh
2040;National Trends;Battery Storage charge (load);Market;8,024799649;Ireland;CY1995;TWh
2040;National Trends;Battery Storage charge (load);Market;8,024799649;Ireland;CY2008;TWh
2040;National Trends;Battery Storage charge (load);Market;8,024799649;Ireland;CY2009;TWh
2040;National Trends;Battery Storage charge (load);Market;55,13394499;Italy;CY1995;TWh
2040;National Trends;Battery Storage charge (load);Market;55,13394499;Italy;CY2008;TWh
2040;National Trends;Battery Storage charge (load);Market;55,13394499;Italy;CY2009;TWh
2040;National Trends;Battery Storage charge (load);Market;0,066532645;Latvia;CY1995;TWh
2040;National Trends;Battery Storage charge (load);Market;0,066532645;Latvia;CY2008;TWh
2040;National Trends;Battery Storage charge (load);Market;0,066532645;Latvia;CY2009;TWh
2040;National Trends;Battery Storage charge (load);Market;1,395844983;Lithuania;CY1995;TWh
2040;National Trends;Battery Storage charge (load);Market;1,395844983;Lithuania;CY2008;TWh
2040;National Trends;Battery Storage charge (load);Market;1,395844983;Lithuania;CY2009;TWh
2040;National Trends;Battery Storage charge (load);Market;0,015105926;Luxembourg;CY1995;TWh
2040;National Trends;Battery Storage charge (load);Market;0,015105926;Luxembourg;CY2008;TWh
2040;National Trends;Battery Storage charge (load);Market;0,015105926;Luxembourg;CY2009;TWh
2040;National Trends;Battery Storage charge (load);Market;0,014331834;Morocco;CY1995;TWh
2040;National Trends;Battery Storage charge (load);Market;0,014331834;Morocco;CY2008;TWh
2040;National Trends;Battery Storage charge (load);Market;0,014331834;Morocco;CY2009;TWh
2040;National Trends;Battery Storage charge (load);Market;30,25381424;Netherlands;CY1995;TWh
2040;National Trends;Battery Storage charge (load);Market;30,25381424;Netherlands;CY2008;TWh
2040;National Trends;Battery Storage charge (load);Market;30,25381424;Netherlands;CY2009;TWh
2040;National Trends;Battery Storage charge (load);Market;0,522135561;Romania;CY1995;TWh
2040;National Trends;Battery Storage charge (load);Market;0,522135561;Romania;CY2008;TWh
2040;National Trends;Battery Storage charge (load);Market;0,522135561;Romania;CY2009;TWh
2040;National Trends;Battery Storage charge (load);Market;0,862666512;Slovakia;CY1995;TWh
2040;National Trends;Battery Storage charge (load);Market;0,862666512;Slovakia;CY2008;TWh
2040;National Trends;Battery Storage charge (load);Market;0,862666512;Slovakia;CY2009;TWh
2040;National Trends;Battery Storage charge (load);Market;0,801047973;Slovenia;CY1995;TWh
2040;National Trends;Battery Storage charge (load);Market;0,801047973;Slovenia;CY2008;TWh
2040;National Trends;Battery Storage charge (load);Market;0,801047973;Slovenia;CY2009;TWh
2040;National Trends;Battery Storage charge (load);Market;9,568202384;Spain;CY1995;TWh
2040;National Trends;Battery Storage charge (load);Market;9,568202384;Spain;CY2008;TWh
2040;National Trends;Battery Storage charge (load);Market;9,568202384;Spain;CY2009;TWh
2040;National Trends;Battery Storage charge (load);Market;0,854035134;Sweden;CY1995;TWh
2040;National Trends;Battery Storage charge (load);Market;0,854035134;Sweden;CY2008;TWh
2040;National Trends;Battery Storage charge (load);Market;0,854035134;Sweden;CY2009;TWh
2040;National Trends;Battery Storage charge (load);Market;0,976085009;Switzerland;CY1995;TWh
2040;National Trends;Battery Storage charge (load);Market;0,976085009;Switzerland;CY2008;TWh
2040;National Trends;Battery Storage charge (load);Market;0,976085009;Switzerland;CY2009;TWh
2040;National Trends;Battery Storage charge (load);Market;16,00535737;UK;CY1995;TWh
2040;National Trends;Battery Storage charge (load);Market;16,00535737;UK;CY2008;TWh
2040;National Trends;Battery Storage charge (load);Market;16,00535737;UK;CY2009;TWh
2040;National Trends;Native Demand (excl. pump load and battery charge);Market;10,90250187;Albania;CY1995;TWh
2040;National Trends;Native Demand (excl. pump load and battery charge);Market;10,90250187;Albania;CY2008;TWh
2040;National Trends;Native Demand (excl. pump load and battery charge);Market;10,90250187;Albania;CY2009;TWh
2040;National Trends;Native Demand (excl. pump load and battery charge);Market;119,2614417;Algeria;CY1995;TWh
2040;National Trends;Native Demand (excl. pump load and battery charge);Market;119,2614417;Algeria;CY2008;TWh
2040;National Trends;Native Demand (excl. pump load and battery charge);Market;119,2614417;Algeria;CY2009;TWh
2040;National Trends;Native Demand (excl. pump load and battery charge);Market;131,8698322;Austria;CY1995;TWh
2040;National Trends;Native Demand (excl. pump load and battery charge);Market;131,8698322;Austria;CY2008;TWh
2040;National Trends;Native Demand (excl. pump load and battery charge);Market;131,8698322;Austria;CY2009;TWh
2040;National Trends;Native Demand (excl. pump load and battery charge);Market;142,3907823;Belgium;CY1995;TWh
2040;National Trends;Native Demand (excl. pump load and battery charge);Market;142,3907823;Belgium;CY2008;TWh
2040;National Trends;Native Demand (excl. pump load and battery charge);Market;142,3907823;Belgium;CY2009;TWh
2040;National Trends;Native Demand (excl. pump load and battery charge);Market;13,06192795;Bosnia and Herzegovina;CY1995;TWh
2040;National Trends;Native Demand (excl. pump load and battery charge);Market;13,06192795;Bosnia and Herzegovina;CY2008;TWh
2040;National Trends;Native Demand (excl. pump load and battery charge);Market;13,06192795;Bosnia and Herzegovina;CY2009;TWh
2040;National Trends;Native Demand (excl. pump load and battery charge);Market;40,44383821;Bulgaria;CY1995;TWh
2040;National Trends;Native Demand (excl. pump load and battery charge);Market;40,44383821;Bulgaria;CY2008;TWh
2040;National Trends;Native Demand (excl. pump load and battery charge);Market;40,44383821;Bulgaria;CY2009;TWh
2040;National Trends;Native Demand (excl. pump load and battery charge);Market;20,07641585;Croatia;CY1995;TWh
2040;National Trends;Native Demand (excl. pump load and battery charge);Market;20,07641585;Croatia;CY2008;TWh
2040;National Trends;Native Demand (excl. pump load and battery charge);Market;20,07641585;Croatia;CY2009;TWh
2040;National Trends;Native Demand (excl. pump load and battery charge);Market;7,243719325;Cyprus;CY1995;TWh
2040;National Trends;Native Demand (excl. pump load and battery charge);Market;7,243719325;Cyprus;CY2008;TWh
2040;National Trends;Native Demand (excl. pump load and battery charge);Market;7,243719325;Cyprus;CY2009;TWh
2040;National Trends;Native Demand (excl. pump load and battery charge);Market;97,69261368;Czech Republic;CY1995;TWh
2040;National Trends;Native Demand (excl. pump load and battery charge);Market;97,69261368;Czech Republic;CY2008;TWh
2040;National Trends;Native Demand (excl. pump load and battery charge);Market;97,69261368;Czech Republic;CY2009;TWh
2040;National Trends;Native Demand (excl. pump load and battery charge);Market;58,29757184;Denmark;CY1995;TWh
2040;National Trends;Native Demand (excl. pump load and battery charge);Market;58,29757184;Denmark;CY2008;TWh
2040;National Trends;Native Demand (excl. pump load and battery charge);Market;58,29757184;Denmark;CY2009;TWh
2040;National Trends;Native Demand (excl. pump load and battery charge);Market;290,7242712;Egypt;CY1995;TWh
2040;National Trends;Native Demand (excl. pump load and battery charge);Market;290,7242712;Egypt;CY2008;TWh
2040;National Trends;Native Demand (excl. pump load and battery charge);Market;290,7242712;Egypt;CY2009;TWh
2040;National Trends;Native Demand (excl. pump load and battery charge);Market;12,61964921;Estonia;CY1995;TWh
2040;National Trends;Native Demand (excl. pump load and battery charge);Market;12,61964921;Estonia;CY2008;TWh
2040;National Trends;Native Demand (excl. pump load and battery charge);Market;12,61964921;Estonia;CY2009;TWh
2040;National Trends;Native Demand (excl. pump load and battery charge);Market;126,9482074;Finland;CY1995;TWh
2040;National Trends;Native Demand (excl. pump load and battery charge);Market;126,9482074;Finland;CY2008;TWh
2040;National Trends;Native Demand (excl. pump load and battery charge);Market;126,9482074;Finland;CY2009;TWh
2040;National Trends;Native Demand (excl. pump load and battery charge);Market;620,912676;France;CY1995;TWh
2040;National Trends;Native Demand (excl. pump load and battery charge);Market;620,912676;France;CY2008;TWh
2040;National Trends;Native Demand (excl. pump load and battery charge);Market;620,912676;France;CY2009;TWh
2040;National Trends;Native Demand (excl. pump load and battery charge);Market;25,80986107;Georgia;CY1995;TWh
2040;National Trends;Native Demand (excl. pump load and battery charge);Market;25,80986107;Georgia;CY2008;TWh
2040;National Trends;Native Demand (excl. pump load and battery charge);Market;25,80986107;Georgia;CY2009;TWh
2040;National Trends;Native Demand (excl. pump load and battery charge);Market;939,6409953;Germany;CY1995;TWh
2040;National Trends;Native Demand (excl. pump load and battery charge);Market;939,6409953;Germany;CY2008;TWh
2040;National Trends;Native Demand (excl. pump load and battery charge);Market;939,6409953;Germany;CY2009;TWh
2040;National Trends;Native Demand (excl. pump load and battery charge);Market;75,99301927;Greece;CY1995;TWh
2040;National Trends;Native Demand (excl. pump load and battery charge);Market;75,99301927;Greece;CY2008;TWh
2040;National Trends;Native Demand (excl. pump load and battery charge);Market;75,99301927;Greece;CY2009;TWh
2040;National Trends;Native Demand (excl. pump load and battery charge);Market;71,88839475;Hungary;CY1995;TWh
2040;National Trends;Native Demand (excl. pump load and battery charge);Market;71,88839475;Hungary;CY2008;TWh
2040;National Trends;Native Demand (excl. pump load and battery charge);Market;71,88839475;Hungary;CY2009;TWh
2040;National Trends;Native Demand (excl. pump load and battery charge);Market;68,20112993;Ireland;CY1995;TWh
2040;National Trends;Native Demand (excl. pump load and battery charge);Market;68,20112993;Ireland;CY2008;TWh
2040;National Trends;Native Demand (excl. pump load and battery charge);Market;68,20112993;Ireland;CY2009;TWh
2040;National Trends;Native Demand (excl. pump load and battery charge);Market;71,971333;Israel;CY1995;TWh
2040;National Trends;Native Demand (excl. pump load and battery charge);Market;71,971333;Israel;CY2008;TWh
2040;National Trends;Native Demand (excl. pump load and battery charge);Market;71,971333;Israel;CY2009;TWh
2040;National Trends;Native Demand (excl. pump load and battery charge);Market;391,8488157;Italy;CY1995;TWh
2040;National Trends;Native Demand (excl. pump load and battery charge);Market;391,8488157;Italy;CY2008;TWh
2040;National Trends;Native Demand (excl. pump load and battery charge);Market;391,8488157;Italy;CY2009;TWh
2040;National Trends;Native Demand (excl. pump load and battery charge);Market;8,688674716;Latvia;CY1995;TWh
2040;National Trends;Native Demand (excl. pump load and battery charge);Market;8,688674716;Latvia;CY2008;TWh
2040;National Trends;Native Demand (excl. pump load and battery charge);Market;8,688674716;Latvia;CY2009;TWh
2040;National Trends;Native Demand (excl. pump load and battery charge);Market;19,42423397;Lithuania;CY1995;TWh
2040;National Trends;Native Demand (excl. pump load and battery charge);Market;19,42423397;Lithuania;CY2008;TWh
2040;National Trends;Native Demand (excl. pump load and battery charge);Market;19,42423397;Lithuania;CY2009;TWh
2040;National Trends;Native Demand (excl. pump load and battery charge);Market;10,14940077;Luxembourg;CY1995;TWh
2040;National Trends;Native Demand (excl. pump load and battery charge);Market;10,14940077;Luxembourg;CY2008;TWh
2040;National Trends;Native Demand (excl. pump load and battery charge);Market;10,14940077;Luxembourg;CY2009;TWh
2040;National Trends;Native Demand (excl. pump load and battery charge);Market;62,45719528;Lybia;CY1995;TWh
