OFFSHORE_NODE;OFFSHORE_NODE_TYPE;YEAR;SCENARIO;LAYER;TECH1;TECH2;EXISTING_MW;MARGIN_MW;MAX_MW
SEOH003;Hub;2030;Distributed Energy;AC_FL;AC_FL_R;;0;0;0
SEOH003;Hub;2035;Distributed Energy;AC_FL;AC_FL_R;;0;0;0
SEOH003;Hub;2040;Distributed Energy;AC_FL;AC_FL_R;;0;0;0
SEOH003;Hub;2045;Distributed Energy;AC_FL;AC_FL_R;;0;0;0
SEOH003;Hub;2050;Distributed Energy;AC_FL;AC_FL_R;;0;0;0
SEOH003;Hub;2030;Distributed Energy;DC_FB;DC_FB_OH;H2_FB_OH;0;19104,66425;19104,66425
SEOH003;Hub;2035;Distributed Energy;DC_FB;DC_FB_OH;H2_FB_OH;0;19104,66425;19104,66425
SEOH003;Hub;2040;Distributed Energy;DC_FB;DC_FB_OH;H2_FB_OH;0;19104,66425;19104,66425
SEOH003;Hub;2045;Distributed Energy;DC_FB;DC_FB_OH;H2_FB_OH;0;19104,66425;19104,66425
SEOH003;Hub;2050;Distributed Energy;DC_FB;DC_FB_OH;H2_FB_OH;0;19104,66425;19104,66425
SEOH003;Hub;2030;Distributed Energy;DC_FL;DC_FL_OH;H2_FL_OH;0;0;0
SEOH003;Hub;2035;Distributed Energy;DC_FL;DC_FL_OH;H2_FL_OH;0;0;0
SEOH003;Hub;2040;Distributed Energy;DC_FL;DC_FL_OH;H2_FL_OH;0;0;0
SEOH003;Hub;2045;Distributed Energy;DC_FL;DC_FL_OH;H2_FL_OH;0;0;0
SEOH003;Hub;2050;Distributed Energy;DC_FL;DC_FL_OH;H2_FL_OH;0;0;0
SEOH003;Hub;2030;Global Ambition;AC_FB;AC_FB_R;;600;18795,33575;19395,33575
SEOH003;Hub;2035;Global Ambition;AC_FB;AC_FB_R;;4200;15195,33575;19395,33575
SEOH003;Hub;2040;Global Ambition;AC_FB;AC_FB_R;;6200;13195,33575;19395,33575
SEOH003;Hub;2045;Global Ambition;AC_FB;AC_FB_R;;6200;13195,33575;19395,33575
SEOH003;Hub;2050;Global Ambition;AC_FB;AC_FB_R;;6200;13195,33575;19395,33575
SEOH003;Hub;2030;Global Ambition;AC_FL;AC_FL_R;;0;0;0
SEOH003;Hub;2035;Global Ambition;AC_FL;AC_FL_R;;0;0;0
SEOH003;Hub;2040;Global Ambition;AC_FL;AC_FL_R;;0;0;0
SEOH003;Hub;2045;Global Ambition;AC_FL;AC_FL_R;;0;0;0
SEOH003;Hub;2050;Global Ambition;AC_FL;AC_FL_R;;0;0;0
SEOH003;Hub;2030;Global Ambition;DC_FB;DC_FB_OH;H2_FB_OH;0;19104,66425;19104,66425
SEOH003;Hub;2035;Global Ambition;DC_FB;DC_FB_OH;H2_FB_OH;0;19104,66425;19104,66425
SEOH003;Hub;2040;Global Ambition;DC_FB;DC_FB_OH;H2_FB_OH;0;19104,66425;19104,66425
SEOH003;Hub;2045;Global Ambition;DC_FB;DC_FB_OH;H2_FB_OH;0;19104,66425;19104,66425
SEOH003;Hub;2050;Global Ambition;DC_FB;DC_FB_OH;H2_FB_OH;0;19104,66425;19104,66425
SEOH003;Hub;2030;Global Ambition;DC_FL;DC_FL_OH;H2_FL_OH;0;0;0
SEOH003;Hub;2035;Global Ambition;DC_FL;DC_FL_OH;H2_FL_OH;0;0;0
SEOH003;Hub;2040;Global Ambition;DC_FL;DC_FL_OH;H2_FL_OH;0;0;0
SEOH003;Hub;2045;Global Ambition;DC_FL;DC_FL_OH;H2_FL_OH;0;0;0
SEOH003;Hub;2050;Global Ambition;DC_FL;DC_FL_OH;H2_FL_OH;0;0;0
SEOH003;Hub;2030;National Trends;AC_FB;AC_FB_R;;600;18795,33575;19395,33575
SEOH003;Hub;2035;National Trends;AC_FB;AC_FB_R;;4200;15195,33575;19395,33575
SEOH003;Hub;2040;National Trends;AC_FB;AC_FB_R;;6200;13195,33575;19395,33575
SEOH003;Hub;2045;National Trends;AC_FB;AC_FB_R;;6200;13195,33575;19395,33575
SEOH003;Hub;2050;National Trends;AC_FB;AC_FB_R;;6200;13195,33575;19395,33575
SEOH003;Hub;2030;National Trends;AC_FL;AC_FL_R;;0;0;0
SEOH003;Hub;2035;National Trends;AC_FL;AC_FL_R;;0;0;0
SEOH003;Hub;2040;National Trends;AC_FL;AC_FL_R;;0;0;0
SEOH003;Hub;2045;National Trends;AC_FL;AC_FL_R;;0;0;0
SEOH003;Hub;2050;National Trends;AC_FL;AC_FL_R;;0;0;0
SEOH003;Hub;2030;National Trends;DC_FB;DC_FB_OH;H2_FB_OH;0;19104,66425;19104,66425
SEOH003;Hub;2035;National Trends;DC_FB;DC_FB_OH;H2_FB_OH;0;19104,66425;19104,66425
SEOH003;Hub;2040;National Trends;DC_FB;DC_FB_OH;H2_FB_OH;0;19104,66425;19104,66425
SEOH003;Hub;2045;National Trends;DC_FB;DC_FB_OH;H2_FB_OH;0;19104,66425;19104,66425
SEOH003;Hub;2050;National Trends;DC_FB;DC_FB_OH;H2_FB_OH;0;19104,66425;19104,66425
SEOH003;Hub;2030;National Trends;DC_FL;DC_FL_OH;H2_FL_OH;0;0;0
SEOH003;Hub;2035;National Trends;DC_FL;DC_FL_OH;H2_FL_OH;0;0;0
SEOH003;Hub;2040;National Trends;DC_FL;DC_FL_OH;H2_FL_OH;0;0;0
SEOH003;Hub;2045;National Trends;DC_FL;DC_FL_OH;H2_FL_OH;0;0;0
SEOH003;Hub;2050;National Trends;DC_FL;DC_FL_OH;H2_FL_OH;0;0;0
SEOR001;Radial;2030;Distributed Energy;AC_FB;AC_FB_R;;0;4023,00277;4023,00277
SEOR001;Radial;2035;Distributed Energy;AC_FB;AC_FB_R;;0;4023,00277;4023,00277
SEOR001;Radial;2040;Distributed Energy;AC_FB;AC_FB_R;;0;4023,00277;4023,00277
SEOR001;Radial;2045;Distributed Energy;AC_FB;AC_FB_R;;0;4023,00277;4023,00277
SEOR001;Radial;2050;Distributed Energy;AC_FB;AC_FB_R;;0;4023,00277;4023,00277
SEOR001;Radial;2030;Distributed Energy;AC_FL;AC_FL_R;;0;0;0
SEOR001;Radial;2035;Distributed Energy;AC_FL;AC_FL_R;;0;0;0
SEOR001;Radial;2040;Distributed Energy;AC_FL;AC_FL_R;;0;0;0
SEOR001;Radial;2045;Distributed Energy;AC_FL;AC_FL_R;;0;0;0
SEOR001;Radial;2050;Distributed Energy;AC_FL;AC_FL_R;;0;0;0
SEOR001;Radial;2030;Distributed Energy;DC_FB;DC_FB_R;;0;6976,99723;6976,99723
SEOR001;Radial;2035;Distributed Energy;DC_FB;DC_FB_R;;0;6976,99723;6976,99723
SEOR001;Radial;2040;Distributed Energy;DC_FB;DC_FB_R;;0;6976,99723;6976,99723
SEOR001;Radial;2045;Distributed Energy;DC_FB;DC_FB_R;;0;6976,99723;6976,99723
SEOR001;Radial;2050;Distributed Energy;DC_FB;DC_FB_R;;0;6976,99723;6976,99723
SEOR001;Radial;2030;Distributed Energy;DC_FL;DC_FL_R;;0;0;0
SEOR001;Radial;2035;Distributed Energy;DC_FL;DC_FL_R;;0;0;0
SEOR001;Radial;2040;Distributed Energy;DC_FL;DC_FL_R;;0;0;0
SEOR001;Radial;2045;Distributed Energy;DC_FL;DC_FL_R;;0;0;0
SEOR001;Radial;2050;Distributed Energy;DC_FL;DC_FL_R;;0;0;0
SEOR001;Radial;2030;Global Ambition;AC_FB;AC_FB_R;;0;4023,00277;4023,00277
SEOR001;Radial;2035;Global Ambition;AC_FB;AC_FB_R;;0;4023,00277;4023,00277
SEOR001;Radial;2040;Global Ambition;AC_FB;AC_FB_R;;0;4023,00277;4023,00277
SEOR001;Radial;2045;Global Ambition;AC_FB;AC_FB_R;;0;4023,00277;4023,00277
SEOR001;Radial;2050;Global Ambition;AC_FB;AC_FB_R;;0;4023,00277;4023,00277
SEOR001;Radial;2030;Global Ambition;AC_FL;AC_FL_R;;0;0;0
SEOR001;Radial;2035;Global Ambition;AC_FL;AC_FL_R;;0;0;0
SEOR001;Radial;2040;Global Ambition;AC_FL;AC_FL_R;;0;0;0
SEOR001;Radial;2045;Global Ambition;AC_FL;AC_FL_R;;0;0;0
SEOR001;Radial;2050;Global Ambition;AC_FL;AC_FL_R;;0;0;0
SEOR001;Radial;2030;Global Ambition;DC_FB;DC_FB_R;;0;6976,99723;6976,99723
SEOR001;Radial;2035;Global Ambition;DC_FB;DC_FB_R;;0;6976,99723;6976,99723
SEOR001;Radial;2040;Global Ambition;DC_FB;DC_FB_R;;0;6976,99723;6976,99723
SEOR001;Radial;2045;Global Ambition;DC_FB;DC_FB_R;;0;6976,99723;6976,99723
SEOR001;Radial;2050;Global Ambition;DC_FB;DC_FB_R;;0;6976,99723;6976,99723
SEOR001;Radial;2030;Global Ambition;DC_FL;DC_FL_R;;0;0;0
SEOR001;Radial;2035;Global Ambition;DC_FL;DC_FL_R;;0;0;0
SEOR001;Radial;2040;Global Ambition;DC_FL;DC_FL_R;;0;0;0
SEOR001;Radial;2045;Global Ambition;DC_FL;DC_FL_R;;0;0;0
SEOR001;Radial;2050;Global Ambition;DC_FL;DC_FL_R;;0;0;0
SEOR001;Radial;2030;National Trends;AC_FB;AC_FB_R;;0;4023,00277;4023,00277
SEOR001;Radial;2035;National Trends;AC_FB;AC_FB_R;;0;4023,00277;4023,00277
SEOR001;Radial;2040;National Trends;AC_FB;AC_FB_R;;0;4023,00277;4023,00277
SEOR001;Radial;2045;National Trends;AC_FB;AC_FB_R;;0;4023,00277;4023,00277
SEOR001;Radial;2050;National Trends;AC_FB;AC_FB_R;;0;4023,00277;4023,00277
SEOR001;Radial;2030;National Trends;AC_FL;AC_FL_R;;0;0;0
SEOR001;Radial;2035;National Trends;AC_FL;AC_FL_R;;0;0;0
SEOR001;Radial;2040;National Trends;AC_FL;AC_FL_R;;0;0;0
SEOR001;Radial;2045;National Trends;AC_FL;AC_FL_R;;0;0;0
SEOR001;Radial;2050;National Trends;AC_FL;AC_FL_R;;0;0;0
SEOR001;Radial;2030;National Trends;DC_FB;DC_FB_R;;0;6976,99723;6976,99723
SEOR001;Radial;2035;National Trends;DC_FB;DC_FB_R;;0;6976,99723;6976,99723
SEOR001;Radial;2040;National Trends;DC_FB;DC_FB_R;;0;6976,99723;6976,99723
SEOR001;Radial;2045;National Trends;DC_FB;DC_FB_R;;0;6976,99723;6976,99723
SEOR001;Radial;2050;National Trends;DC_FB;DC_FB_R;;0;6976,99723;6976,99723
SEOR001;Radial;2030;National Trends;DC_FL;DC_FL_R;;0;0;0
SEOR001;Radial;2035;National Trends;DC_FL;DC_FL_R;;0;0;0
SEOR001;Radial;2040;National Trends;DC_FL;DC_FL_R;;0;0;0
SEOR001;Radial;2045;National Trends;DC_FL;DC_FL_R;;0;0;0
SEOR001;Radial;2050;National Trends;DC_FL;DC_FL_R;;0;0;0
UAOR001;Radial;2030;Distributed Energy;AC_FB;AC_FB_R;;0;0;0
UAOR001;Radial;2035;Distributed Energy;AC_FB;AC_FB_R;;0;0;0
UAOR001;Radial;2040;Distributed Energy;AC_FB;AC_FB_R;;0;0;0
UAOR001;Radial;2045;Distributed Energy;AC_FB;AC_FB_R;;0;0;0
UAOR001;Radial;2050;Distributed Energy;AC_FB;AC_FB_R;;0;0;0
UAOR001;Radial;2030;Distributed Energy;AC_FL;AC_FL_R;;0;0;0
UAOR001;Radial;2035;Distributed Energy;AC_FL;AC_FL_R;;0;0;0
UAOR001;Radial;2040;Distributed Energy;AC_FL;AC_FL_R;;0;0;0
UAOR001;Radial;2045;Distributed Energy;AC_FL;AC_FL_R;;0;0;0
UAOR001;Radial;2050;Distributed Energy;AC_FL;AC_FL_R;;0;0;0
UAOR001;Radial;2030;Distributed Energy;DC_FB;DC_FB_R;;0;0;0
UAOR001;Radial;2035;Distributed Energy;DC_FB;DC_FB_R;;0;0;0
UAOR001;Radial;2040;Distributed Energy;DC_FB;DC_FB_R;;0;0;0
UAOR001;Radial;2045;Distributed Energy;DC_FB;DC_FB_R;;0;0;0
UAOR001;Radial;2050;Distributed Energy;DC_FB;DC_FB_R;;0;0;0
UAOR001;Radial;2030;Distributed Energy;DC_FL;DC_FL_R;;0;0;0
UAOR001;Radial;2035;Distributed Energy;DC_FL;DC_FL_R;;0;0;0
UAOR001;Radial;2040;Distributed Energy;DC_FL;DC_FL_R;;0;0;0
UAOR001;Radial;2045;Distributed Energy;DC_FL;DC_FL_R;;0;0;0
UAOR001;Radial;2050;Distributed Energy;DC_FL;DC_FL_R;;0;0;0
UAOR001;Radial;2030;Global Ambition;AC_FB;AC_FB_R;;0;0;0
UAOR001;Radial;2035;Global Ambition;AC_FB;AC_FB_R;;0;0;0
UAOR001;Radial;2040;Global Ambition;AC_FB;AC_FB_R;;0;0;0
UAOR001;Radial;2045;Global Ambition;AC_FB;AC_FB_R;;0;0;0
UAOR001;Radial;2050;Global Ambition;AC_FB;AC_FB_R;;0;0;0
UAOR001;Radial;2030;Global Ambition;AC_FL;AC_FL_R;;0;0;0
UAOR001;Radial;2035;Global Ambition;AC_FL;AC_FL_R;;0;0;0
UAOR001;Radial;2040;Global Ambition;AC_FL;AC_FL_R;;0;0;0
UAOR001;Radial;2045;Global Ambition;AC_FL;AC_FL_R;;0;0;0
UAOR001;Radial;2050;Global Ambition;AC_FL;AC_FL_R;;0;0;0
UAOR001;Radial;2030;Global Ambition;DC_FB;DC_FB_R;;0;0;0
UAOR001;Radial;2035;Global Ambition;DC_FB;DC_FB_R;;0;0;0
UAOR001;Radial;2040;Global Ambition;DC_FB;DC_FB_R;;0;0;0
UAOR001;Radial;2045;Global Ambition;DC_FB;DC_FB_R;;0;0;0
UAOR001;Radial;2050;Global Ambition;DC_FB;DC_FB_R;;0;0;0
UAOR001;Radial;2030;Global Ambition;DC_FL;DC_FL_R;;0;0;0
UAOR001;Radial;2035;Global Ambition;DC_FL;DC_FL_R;;0;0;0
UAOR001;Radial;2040;Global Ambition;DC_FL;DC_FL_R;;0;0;0
UAOR001;Radial;2045;Global Ambition;DC_FL;DC_FL_R;;0;0;0
UAOR001;Radial;2050;Global Ambition;DC_FL;DC_FL_R;;0;0;0
UAOR001;Radial;2030;National Trends;AC_FB;AC_FB_R;;0;0;0
UAOR001;Radial;2035;National Trends;AC_FB;AC_FB_R;;0;0;0
UAOR001;Radial;2040;National Trends;AC_FB;AC_FB_R;;0;0;0
UAOR001;Radial;2045;National Trends;AC_FB;AC_FB_R;;0;0;0
UAOR001;Radial;2050;National Trends;AC_FB;AC_FB_R;;0;0;0
UAOR001;Radial;2030;National Trends;AC_FL;AC_FL_R;;0;0;0
UAOR001;Radial;2035;National Trends;AC_FL;AC_FL_R;;0;0;0
UAOR001;Radial;2040;National Trends;AC_FL;AC_FL_R;;0;0;0
UAOR001;Radial;2045;National Trends;AC_FL;AC_FL_R;;0;0;0
UAOR001;Radial;2050;National Trends;AC_FL;AC_FL_R;;0;0;0
UAOR001;Radial;2030;National Trends;DC_FB;DC_FB_R;;0;0;0
UAOR001;Radial;2035;National Trends;DC_FB;DC_FB_R;;0;0;0
UAOR001;Radial;2040;National Trends;DC_FB;DC_FB_R;;0;0;0
UAOR001;Radial;2045;National Trends;DC_FB;DC_FB_R;;0;0;0
UAOR001;Radial;2050;National Trends;DC_FB;DC_FB_R;;0;0;0
UAOR001;Radial;2030;National Trends;DC_FL;DC_FL_R;;0;0;0
UAOR001;Radial;2035;National Trends;DC_FL;DC_FL_R;;0;0;0
UAOR001;Radial;2040;National Trends;DC_FL;DC_FL_R;;0;0;0
UAOR001;Radial;2045;National Trends;DC_FL;DC_FL_R;;0;0;0
UAOR001;Radial;2050;National Trends;DC_FL;DC_FL_R;;0;0;0
UKNIOR1;Radial;2030;Distributed Energy;AC_FB;AC_FB_R;;500;499,9216669;999,9216669
UKNIOR1;Radial;2035;Distributed Energy;AC_FB;AC_FB_R;;750;249,9216669;999,9216669
UKNIOR1;Radial;2040;Distributed Energy;AC_FB;AC_FB_R;;999,9216669;0;999,9216669
UKNIOR1;Radial;2045;Distributed Energy;AC_FB;AC_FB_R;;999,9216669;0;999,9216669
UKNIOR1;Radial;2050;Distributed Energy;AC_FB;AC_FB_R;;999,9216669;0;999,9216669
UKNIOR1;Radial;2030;Distributed Energy;AC_FL;AC_FL_R;;0;0,078333072;0,078333072
UKNIOR1;Radial;2035;Distributed Energy;AC_FL;AC_FL_R;;0;0,078333072;0,078333072
UKNIOR1;Radial;2040;Distributed Energy;AC_FL;AC_FL_R;;0,078333072;0;0,078333072
UKNIOR1;Radial;2045;Distributed Energy;AC_FL;AC_FL_R;;0,078333072;0;0,078333072
UKNIOR1;Radial;2050;Distributed Energy;AC_FL;AC_FL_R;;0,078333072;0;0,078333072
UKNIOR1;Radial;2030;Distributed Energy;DC_FB;DC_FB_R;;0;0;0
UKNIOR1;Radial;2035;Distributed Energy;DC_FB;DC_FB_R;;0;0;0
UKNIOR1;Radial;2040;Distributed Energy;DC_FB;DC_FB_R;;0;0;0
UKNIOR1;Radial;2045;Distributed Energy;DC_FB;DC_FB_R;;0;0;0
UKNIOR1;Radial;2050;Distributed Energy;DC_FB;DC_FB_R;;0;0;0
UKNIOR1;Radial;2030;Distributed Energy;DC_FL;DC_FL_R;;0;0;0
UKNIOR1;Radial;2035;Distributed Energy;DC_FL;DC_FL_R;;0;0;0
UKNIOR1;Radial;2040;Distributed Energy;DC_FL;DC_FL_R;;0;0;0
UKNIOR1;Radial;2045;Distributed Energy;DC_FL;DC_FL_R;;0;0;0
UKNIOR1;Radial;2050;Distributed Energy;DC_FL;DC_FL_R;;0;0;0
UKNIOR1;Radial;2030;Global Ambition;AC_FB;AC_FB_R;;500;499,9216669;999,9216669
UKNIOR1;Radial;2035;Global Ambition;AC_FB;AC_FB_R;;750;249,9216669;999,9216669
UKNIOR1;Radial;2040;Global Ambition;AC_FB;AC_FB_R;;999,9216669;0;999,9216669
UKNIOR1;Radial;2045;Global Ambition;AC_FB;AC_FB_R;;999,9216669;0;999,9216669
UKNIOR1;Radial;2050;Global Ambition;AC_FB;AC_FB_R;;999,9216669;0;999,9216669
UKNIOR1;Radial;2030;Global Ambition;AC_FL;AC_FL_R;;0;0,078333072;0,078333072
UKNIOR1;Radial;2035;Global Ambition;AC_FL;AC_FL_R;;0;0,078333072;0,078333072
UKNIOR1;Radial;2040;Global Ambition;AC_FL;AC_FL_R;;0,078333072;0;0,078333072
UKNIOR1;Radial;2045;Global Ambition;AC_FL;AC_FL_R;;0,078333072;0;0,078333072
UKNIOR1;Radial;2050;Global Ambition;AC_FL;AC_FL_R;;0,078333072;0;0,078333072
UKNIOR1;Radial;2030;Global Ambition;DC_FB;DC_FB_R;;0;0;0
UKNIOR1;Radial;2035;Global Ambition;DC_FB;DC_FB_R;;0;0;0
UKNIOR1;Radial;2040;Global Ambition;DC_FB;DC_FB_R;;0;0;0
UKNIOR1;Radial;2045;Global Ambition;DC_FB;DC_FB_R;;0;0;0
UKNIOR1;Radial;2050;Global Ambition;DC_FB;DC_FB_R;;0;0;0
UKNIOR1;Radial;2030;Global Ambition;DC_FL;DC_FL_R;;0;0;0
UKNIOR1;Radial;2035;Global Ambition;DC_FL;DC_FL_R;;0;0;0
UKNIOR1;Radial;2040;Global Ambition;DC_FL;DC_FL_R;;0;0;0
UKNIOR1;Radial;2045;Global Ambition;DC_FL;DC_FL_R;;0;0;0
UKNIOR1;Radial;2050;Global Ambition;DC_FL;DC_FL_R;;0;0;0
UKNIOR1;Radial;2030;National Trends;AC_FB;AC_FB_R;;500;499,9216669;999,9216669
UKNIOR1;Radial;2035;National Trends;AC_FB;AC_FB_R;;750;249,9216669;999,9216669
UKNIOR1;Radial;2040;National Trends;AC_FB;AC_FB_R;;999,9216669;0;999,9216669
UKNIOR1;Radial;2045;National Trends;AC_FB;AC_FB_R;;999,9216669;0;999,9216669
UKNIOR1;Radial;2050;National Trends;AC_FB;AC_FB_R;;999,9216669;0;999,9216669
UKNIOR1;Radial;2030;National Trends;AC_FL;AC_FL_R;;0;0,078333072;0,078333072
UKNIOR1;Radial;2035;National Trends;AC_FL;AC_FL_R;;0;0,078333072;0,078333072
UKNIOR1;Radial;2040;National Trends;AC_FL;AC_FL_R;;0,078333072;0;0,078333072
UKNIOR1;Radial;2045;National Trends;AC_FL;AC_FL_R;;0,078333072;0;0,078333072
UKNIOR1;Radial;2050;National Trends;AC_FL;AC_FL_R;;0,078333072;0;0,078333072
UKNIOR1;Radial;2030;National Trends;DC_FB;DC_FB_R;;0;0;0
UKNIOR1;Radial;2035;National Trends;DC_FB;DC_FB_R;;0;0;0
UKNIOR1;Radial;2040;National Trends;DC_FB;DC_FB_R;;0;0;0
UKNIOR1;Radial;2045;National Trends;DC_FB;DC_FB_R;;0;0;0
UKNIOR1;Radial;2050;National Trends;DC_FB;DC_FB_R;;0;0;0
UKNIOR1;Radial;2030;National Trends;DC_FL;DC_FL_R;;0;0;0
UKNIOR1;Radial;2035;National Trends;DC_FL;DC_FL_R;;0;0;0
UKNIOR1;Radial;2040;National Trends;DC_FL;DC_FL_R;;0;0;0
UKNIOR1;Radial;2045;National Trends;DC_FL;DC_FL_R;;0;0;0
UKNIOR1;Radial;2050;National Trends;DC_FL;DC_FL_R;;0;0;0
UKOH001;FarShoreHub;2030;Distributed Energy;DC_FB;DC_FB_OH;H2_FB_OH;0;735,0762464;735,0762464
UKOH001;FarShoreHub;2035;Distributed Energy;DC_FB;DC_FB_OH;H2_FB_OH;0;735,0762464;735,0762464
UKOH001;FarShoreHub;2040;Distributed Energy;DC_FB;DC_FB_OH;H2_FB_OH;0;735,0762464;735,0762464
UKOH001;FarShoreHub;2045;Distributed Energy;DC_FB;DC_FB_OH;H2_FB_OH;0;735,0762464;735,0762464
UKOH001;FarShoreHub;2050;Distributed Energy;DC_FB;DC_FB_OH;H2_FB_OH;0;735,0762464;735,0762464
UKOH001;FarShoreHub;2030;Distributed Energy;DC_FL;DC_FL_OH;H2_FL_OH;0;0;0
UKOH001;FarShoreHub;2035;Distributed Energy;DC_FL;DC_FL_OH;H2_FL_OH;0;0;0
UKOH001;FarShoreHub;2040;Distributed Energy;DC_FL;DC_FL_OH;H2_FL_OH;0;0;0
UKOH001;FarShoreHub;2045;Distributed Energy;DC_FL;DC_FL_OH;H2_FL_OH;0;0;0
UKOH001;FarShoreHub;2050;Distributed Energy;DC_FL;DC_FL_OH;H2_FL_OH;0;0;0
UKOH001;FarShoreHub;2030;Global Ambition;DC_FB;DC_FB_OH;H2_FB_OH;0;735,0762464;735,0762464
UKOH001;FarShoreHub;2035;Global Ambition;DC_FB;DC_FB_OH;H2_FB_OH;0;735,0762464;735,0762464
UKOH001;FarShoreHub;2040;Global Ambition;DC_FB;DC_FB_OH;H2_FB_OH;0;735,0762464;735,0762464
UKOH001;FarShoreHub;2045;Global Ambition;DC_FB;DC_FB_OH;H2_FB_OH;0;735,0762464;735,0762464
UKOH001;FarShoreHub;2050;Global Ambition;DC_FB;DC_FB_OH;H2_FB_OH;0;735,0762464;735,0762464
UKOH001;FarShoreHub;2030;Global Ambition;DC_FL;DC_FL_OH;H2_FL_OH;0;0;0
UKOH001;FarShoreHub;2035;Global Ambition;DC_FL;DC_FL_OH;H2_FL_OH;0;0;0
UKOH001;FarShoreHub;2040;Global Ambition;DC_FL;DC_FL_OH;H2_FL_OH;0;0;0
UKOH001;FarShoreHub;2045;Global Ambition;DC_FL;DC_FL_OH;H2_FL_OH;0;0;0
UKOH001;FarShoreHub;2050;Global Ambition;DC_FL;DC_FL_OH;H2_FL_OH;0;0;0
UKOH001;FarShoreHub;2030;National Trends;DC_FB;DC_FB_OH;H2_FB_OH;0;735,0762464;735,0762464
UKOH001;FarShoreHub;2035;National Trends;DC_FB;DC_FB_OH;H2_FB_OH;0;735,0762464;735,0762464
UKOH001;FarShoreHub;2040;National Trends;DC_FB;DC_FB_OH;H2_FB_OH;0;735,0762464;735,0762464
UKOH001;FarShoreHub;2045;National Trends;DC_FB;DC_FB_OH;H2_FB_OH;0;735,0762464;735,0762464
UKOH001;FarShoreHub;2050;National Trends;DC_FB;DC_FB_OH;H2_FB_OH;0;735,0762464;735,0762464
UKOH001;FarShoreHub;2030;National Trends;DC_FL;DC_FL_OH;H2_FL_OH;0;0;0
UKOH001;FarShoreHub;2035;National Trends;DC_FL;DC_FL_OH;H2_FL_OH;0;0;0
UKOH001;FarShoreHub;2040;National Trends;DC_FL;DC_FL_OH;H2_FL_OH;0;0;0
UKOH001;FarShoreHub;2045;National Trends;DC_FL;DC_FL_OH;H2_FL_OH;0;0;0
UKOH001;FarShoreHub;2050;National Trends;DC_FL;DC_FL_OH;H2_FL_OH;0;0;0
UKOH002;FarShoreHub;2030;Distributed Energy;DC_FB;DC_FB_OH;H2_FB_OH;0;810,5551806;810,5551806
UKOH002;FarShoreHub;2035;Distributed Energy;DC_FB;DC_FB_OH;H2_FB_OH;0;810,5551806;810,5551806
UKOH002;FarShoreHub;2040;Distributed Energy;DC_FB;DC_FB_OH;H2_FB_OH;0;810,5551806;810,5551806
UKOH002;FarShoreHub;2045;Distributed Energy;DC_FB;DC_FB_OH;H2_FB_OH;0;810,5551806;810,5551806
UKOH002;FarShoreHub;2050;Distributed Energy;DC_FB;DC_FB_OH;H2_FB_OH;0;810,5551806;810,5551806
UKOH002;FarShoreHub;2030;Distributed Energy;DC_FL;DC_FL_OH;H2_FL_OH;0;0,109236166;0,109236166
UKOH002;FarShoreHub;2035;Distributed Energy;DC_FL;DC_FL_OH;H2_FL_OH;0;0,109236166;0,109236166
UKOH002;FarShoreHub;2040;Distributed Energy;DC_FL;DC_FL_OH;H2_FL_OH;0;0,109236166;0,109236166
UKOH002;FarShoreHub;2045;Distributed Energy;DC_FL;DC_FL_OH;H2_FL_OH;0;0,109236166;0,109236166
UKOH002;FarShoreHub;2050;Distributed Energy;DC_FL;DC_FL_OH;H2_FL_OH;0;0,109236166;0,109236166
UKOH002;FarShoreHub;2030;Global Ambition;DC_FB;DC_FB_OH;H2_FB_OH;0;810,5551806;810,5551806
UKOH002;FarShoreHub;2035;Global Ambition;DC_FB;DC_FB_OH;H2_FB_OH;0;810,5551806;810,5551806
UKOH002;FarShoreHub;2040;Global Ambition;DC_FB;DC_FB_OH;H2_FB_OH;0;810,5551806;810,5551806
UKOH002;FarShoreHub;2045;Global Ambition;DC_FB;DC_FB_OH;H2_FB_OH;0;810,5551806;810,5551806
UKOH002;FarShoreHub;2050;Global Ambition;DC_FB;DC_FB_OH;H2_FB_OH;0;810,5551806;810,5551806
UKOH002;FarShoreHub;2030;Global Ambition;DC_FL;DC_FL_OH;H2_FL_OH;0;0,109236166;0,109236166
UKOH002;FarShoreHub;2035;Global Ambition;DC_FL;DC_FL_OH;H2_FL_OH;0;0,109236166;0,109236166
UKOH002;FarShoreHub;2040;Global Ambition;DC_FL;DC_FL_OH;H2_FL_OH;0;0,109236166;0,109236166
UKOH002;FarShoreHub;2045;Global Ambition;DC_FL;DC_FL_OH;H2_FL_OH;0;0,109236166;0,109236166
UKOH002;FarShoreHub;2050;Global Ambition;DC_FL;DC_FL_OH;H2_FL_OH;0;0,109236166;0,109236166
UKOH002;FarShoreHub;2030;National Trends;DC_FB;DC_FB_OH;H2_FB_OH;0;810,5551806;810,5551806
UKOH002;FarShoreHub;2035;National Trends;DC_FB;DC_FB_OH;H2_FB_OH;0;810,5551806;810,5551806
UKOH002;FarShoreHub;2040;National Trends;DC_FB;DC_FB_OH;H2_FB_OH;0;810,5551806;810,5551806
UKOH002;FarShoreHub;2045;National Trends;DC_FB;DC_FB_OH;H2_FB_OH;0;810,5551806;810,5551806
UKOH002;FarShoreHub;2050;National Trends;DC_FB;DC_FB_OH;H2_FB_OH;0;810,5551806;810,5551806
